Time	Air Flow	Lung Volume	Comp Ch 2
2.26	0.0390164	6.14027e-05	0.000427621
2.265	0.039022	6.35397e-05	0.000467548
2.27	0.0390367	6.58796e-05	0.000506874
2.275	0.0390593	6.84192e-05	0.000544722
2.28	0.0390906	7.11504e-05	0.000580394
2.285	0.0391311	7.40618e-05	0.000613411
2.29	0.0391761	7.71388e-05	0.000643583
2.295	0.039219	8.03663e-05	0.00067096
2.3	0.039256	8.37297e-05	0.000695698
2.305	0.039287	8.72163e-05	0.000717861
2.31	0.0393133	9.08141e-05	0.000737258
2.315	0.0393349	9.45108e-05	0.000753393
2.32	0.039353	9.82911e-05	0.000765604
2.325	0.0393691	0.000102135	0.000773301
2.33	0.0393848	0.000106018	0.000776145
2.335	0.0394002	0.000109915	0.000774071
2.34	0.0394129	0.000113802	0.000767187
2.345	0.0394219	0.000117653	0.000755635
2.35	0.0394243	0.000121446	0.00073951
2.355	0.039418	0.000125159	0.000718755
2.36	0.0394029	0.000128769	0.000693129
2.365	0.0393782	0.000132252	0.000662276
2.37	0.0393435	0.000135582	0.000625938
2.375	0.0392994	0.000138731	0.000584174
2.38	0.0392465	0.000141669	0.000537427
2.385	0.0391882	0.00014437	0.000486448
2.39	0.0391293	0.000146814	0.000432132
2.395	0.0390746	0.000148982	0.000375388
2.4	0.0390295	0.000150864	0.000317086
2.405	0.0389961	0.000152452	0.000258081
2.41	0.0389734	0.000153742	0.000199269
2.415	0.0389576	0.000154735	0.000141571
2.42	0.0389404	0.000155436	8.60607e-05
2.425	0.0389138	0.000155855	3.39299e-05
2.43	0.0388733	0.000156009	-1.38974e-05
2.435	0.038821	0.000155921	-5.71612e-05
2.44	0.0387648	0.000155623	-9.6388e-05
2.445	0.0387126	0.00015513	-0.00013219
2.45	0.0386704	0.000154459	-0.000165024
2.455	0.0386411	0.000153625	-0.000195067
2.46	0.0386242	0.000152641	-0.000222464
2.465	0.0386167	0.00015152	-0.000247291
2.47	0.0386151	0.000150275	-0.000269486
2.475	0.0386189	0.000148919	-0.000288834
2.48	0.0386286	0.000147464	-0.000304905
2.485	0.038642	0.000145927	-0.000317089
2.49	0.038656	0.000144326	-0.000324719
2.495	0.0386664	0.000142685	-0.000327291
2.5	0.0386694	0.00014103	-0.000324656
2.505	0.0386646	0.00013939	-0.000317095
2.51	0.0386537	0.00013779	-0.000305218
2.515	0.0386399	0.000136252	-0.000289769
2.52	0.038627	0.000134794	-0.000271437
2.525	0.0386201	0.000133429	-0.000250768
2.53	0.0386239	0.000132169	-0.000228186
2.535	0.0386393	0.000131023	-0.000204009
2.54	0.0386638	0.000129998	-0.000178497
2.545	0.0386932	0.000129102	-0.000151855
2.55	0.0387234	0.00012834	-0.00012429
2.555	0.0387526	0.000127716	-9.6073e-05
2.56	0.0387806	0.000127234	-6.75856e-05
2.565	0.0388077	0.000126897	-0.00285352
2.57	0.0388332	0.000126703	-0.00563962
2.575	0.0388567	0.000126648	-0.0084259
2.58	0.0388797	8.73183e-08	-0.00558375
2.585	0.0389038	3.1591e-07	-0.00274228
2.59	0.0389297	6.79963e-07	9.84283e-05
2.595	0.0389566	1.17411e-06	0.000124213
2.6	0.0389835	1.79512e-06	0.00014997
2.605	0.0390121	2.54323e-06	0.000176183
2.61	0.0390425	3.4212e-06	0.000203277
2.615	0.0390711	4.43339e-06	0.00023158
2.62	0.0390925	5.5861e-06	0.000261252
2.625	0.0391011	6.88752e-06	0.000292125
2.63	0.0390936	8.34528e-06	0.000323582
